Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
int,int_21_trace,91.63193035125732,Pass,476.853657245636,40000052,39989674,1.0003,9059172,628725,0.2265,0.0157,6.9402%,15.7181,34915359,55.5336,872.8828,20000052,19432910,1.0292,4504449,317301,0.2318,0.0163,7.0442%,15.8650,16851512,53.1089,842.5734
int,int_7_trace,128.17397212982178,Pass,522.1938009262085,40000048,14768256,2.7085,5944145,231824,0.4025,0.0157,3.9000%,5.7956,5345271,23.0575,133.6316,20000048,6348453,3.1504,3000751,113334,0.4727,0.0179,3.7769%,5.6667,2501219,22.0694,125.0606
media,media_3_trace,113.6968765258789,Pass,266.6682479381561,20000046,3531254,5.6637,1130407,28025,0.3201,0.0079,2.4792%,1.4012,734556,26.2107,36.7277,10000046,1599288,6.2528,568763,12325,0.3556,0.0077,2.1670%,1.2325,334355,27.1282,33.4353
int,int_1_trace,92.84952068328857,Pass,405.5594880580902,30000052,17638740,1.7008,5301134,276633,0.3005,0.0157,5.2184%,9.2211,13652591,49.3527,455.0856,15000052,8380018,1.7900,2642836,136636,0.3154,0.0163,5.1701%,9.1090,6420683,46.9912,428.0440
int,int_0_trace,137.11144542694092,Pass,377.9371609687805,40000041,14700192,2.7211,6223265,205326,0.4233,0.0140,3.2993%,5.1331,10013588,48.7692,250.3394,20000041,6530273,3.0627,3076555,100372,0.4711,0.0154,3.2625%,5.0186,4301590,42.8565,215.0791
int,int_14_trace,177.29002475738525,Pass,475.6843991279602,39999640,6990371,5.7221,7635435,15807,1.0923,0.0023,0.2070%,0.3952,405022,25.6230,10.1256,20999640,3398426,6.1792,3974167,6826,1.1694,0.0020,0.1718%,0.3251,155834,22.8295,7.4208
media,media_2_trace,114.14013576507568,Pass,294.3464171886444,20000038,3104667,6.4419,682290,10453,0.2198,0.0034,1.5320%,0.5226,594646,56.8876,29.7322,10000038,1661766,6.0177,342782,7162,0.2063,0.0043,2.0894%,0.7162,389981,54.4514,38.9980
media,media_0_trace,111.51635646820068,Pass,237.59435606002808,20000044,3384901,5.9086,1125035,23639,0.3324,0.0070,2.1012%,1.1819,616356,26.0737,30.8177,10000044,1493157,6.6972,559613,9094,0.3748,0.0061,1.6251%,0.9094,243965,26.8270,24.3964
int,int_12_trace,204.59925079345703,Pass,771.378888130188,59999603,18454419,3.2512,6357220,27492,0.3445,0.0015,0.4325%,0.4582,1028140,37.3978,17.1358,30999603,4970315,6.2369,4522132,26285,0.9098,0.0053,0.5813%,0.8479,948427,36.0824,30.5948
media,media_1_trace,93.95407485961914,Pass,200.33114099502563,20000048,3579081,5.5880,1052168,23177,0.2940,0.0065,2.2028%,1.1588,617342,26.6360,30.8670,10000048,1552620,6.4408,496668,7054,0.3199,0.0045,1.4203%,0.7054,201459,28.5595,20.1458
int,int_20_trace,187.00185585021973,Pass,697.9855251312256,60000051,17305514,3.4671,9561405,165602,0.5525,0.0096,1.7320%,2.7600,5264664,31.7911,87.7443,30000051,7194090,4.1701,4877083,80144,0.6779,0.0111,1.6433%,2.6715,2251577,28.0941,75.0524
int,int_36_trace,201.8018684387207,Pass,596.7133047580719,53761949,35594971,1.5104,7755130,213860,0.2179,0.0060,2.7577%,3.9779,9822740,45.9307,182.7080,27761949,15412106,1.8013,4116890,105428,0.2671,0.0068,2.5609%,3.7976,4381643,41.5605,157.8291
int,int_15_trace,98.1560001373291,Pass,751.8755390644073,70000157,18505639,3.7826,9192864,33581,0.4968,0.0018,0.3653%,0.4797,1853811,55.2042,26.4830,35000157,9308091,3.7602,4669511,31817,0.5017,0.0034,0.6814%,0.9091,1477956,46.4518,42.2271
